"id","rated","turns","victory_status","winner","increment_code","white_rating","black_rating","opening_eco","opening_name","opening_ply","base_minutes"
"03q0xjq7","True",99,"resign","white","10+0",1872,2021,"D00","Queen's Pawn Game: Stonewall Attack",5,10
"lJgIJQNO","True",164,"resign","black","10+0",1817,1863,"D31","Semi-Slav Defense: Marshall Gambit |  Main Line",11,10
"dvzOHjiU","True",40,"resign","black","10+0",1873,1887,"A40","Modern Defense",2,10
"efdpfM8y","True",21,"resign","white","10+0",1951,1882,"C44","Scotch Game: Scotch Gambit |  London Defense",8,10
"Xgif5dJN","True",115,"resign","white","10+0",1875,1975,"A45","Indian Game",2,10
"87RNbuia","True",34,"resign","white","10+0",2109,1879,"C53","Italian Game: Classical Variation |  Giuoco Pianissimo",9,10
"q13PSZxY","True",20,"resign","black","10+0",1893,1813,"D00","Queen's Pawn Game: Stonewall Attack",5,10
"xWBvFpBN","True",53,"resign","white","10+0",1902,1904,"C50","Giuoco Piano",6,10
"YaQWFwbu","True",61,"resign","white","10+0",1857,1916,"C89","Ruy Lopez: Marshall Attack |  Modern Main Line",28,10
"AbmeSgDu","True",79,"resign","white","10+0",1905,1902,"A41","Queen's Pawn",2,10
"yyOI0nz4","True",19,"resign","white","10+0",2161,1910,"D30","Queen's Gambit Declined",4,10
"GN994wIK","True",83,"mate","white","10+0",1905,1690,"D00","Queen's Pawn Game: Stonewall Attack",5,10
"nbrEnrsW","True",91,"mate","white","10+0",1891,2006,"D00","Queen's Pawn Game: Stonewall Attack",5,10
"k9LdCu97","True",134,"mate","black","10+0",1900,1880,"C30","King's Gambit Declined |  Classical Variation",4,10
"ByUPx5w6","True",85,"draw","draw","10+0",1878,1927,"A45","Indian Game",2,10
"o76AcBhg","True",69,"outoftime","white","10+0",1500,1713,"B50","Sicilian Defense: Delayed Alapin",5,10
"ykRFZh7w","True",88,"mate","black","10+15",1361,1688,"B20","Sicilian Defense",2,10
"MZipFR04","True",81,"resign","white","15+10",1683,1366,"D00","Queen's Pawn Game: Mason Attack",3,15
"cdmvLY8s","True",25,"resign","white","15+0",1667,1480,"A40","Horwitz Defense",2,15
"RlmrLmmo","True",25,"resign","white","10+10",1653,1535,"D20","Queen's Gambit Accepted: Old Variation",5,10
"1cdZ4Ph7","True",49,"resign","white","8+45",1645,1436,"C55","Italian Game: Two Knights Defense |  Modern Bishop's Opening",7,8
"7YctYXVo","True",114,"mate","black","20+0",1370,1639,"A46","Yusupov-Rubinstein System",5,20
"MyNHMrQi","True",46,"outoftime","black","10+0",1659,1592,"B20","Sicilian Defense",2,10
"mLY9CCtH","True",65,"resign","white","10+0",1822,1767,"C02","French Defense: Advance Variation |  Milner-Barry Gambit",11,10
"dGvzzC9L","True",67,"resign","white","10+0",1754,1835,"C03","French Defense: Tarrasch Variation",5,10
"9yk05cEY","True",51,"resign","white","10+0",1732,1784,"B30","Sicilian Defense: Old Sicilian",4,10
"qydklv3v","True",135,"resign","white","10+0",1875,1739,"C02","French Defense: Advance Variation #2",7,10
"LXLF9p3n","True",63,"mate","white","10+0",1731,1653,"C64","Ruy Lopez: Classical Variation |  Zukertort Gambit",9,10
"mTA0NNsB","True",69,"resign","white","10+0",1721,1697,"C64","Ruy Lopez: Classical Variation |  Central Variation",7,10
"RL6qSCcq","True",121,"outoftime","white","10+0",1696,1733,"C02","French Defense: Advance Variation #4",6,10
"jluZ5Omm","True",65,"mate","white","10+0",1722,1727,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,10
"XBUWO5rG","True",129,"outoftime","white","10+0",1779,1731,"A18","English Opening: Mikenas-Carls Variation #2",5,10
"8aiEYF43","True",85,"resign","white","10+0",1766,1741,"C00","French Defense: Knight Variation",3,10
"h0rjBqbg","True",56,"mate","black","10+0",1751,1745,"C41","Philidor Defense",5,10
"uL6Nxgn0","True",123,"resign","white","10+0",1793,1761,"D30","Queen's Gambit Declined",4,10
"6sYiG1AZ","True",49,"resign","white","10+0",1737,1772,"C00","French Defense: Knight Variation",3,10
"wvMSm5qB","True",55,"mate","white","10+0",1762,1747,"C62","Ruy Lopez: Steinitz Defense",6,10
"vCnvkZer","True",62,"mate","black","10+0",1664,1754,"C00","French Defense: Knight Variation",3,10
"V3VBRNC1","True",95,"resign","white","10+0",1748,1614,"C41","Philidor Defense #3",5,10
"Wk9r2bSX","True",160,"mate","black","10+0",1651,1740,"C00","French Defense #2",2,10
"nIs1qsSn","True",96,"resign","black","10+0",1748,1813,"B03","Alekhine Defense",6,10
"p61Ii6wV","True",85,"resign","white","10+0",1737,1752,"B22","Sicilian Defense: Alapin Variation |  Barmen Defense",6,10
"yWa3nxQw","True",90,"mate","black","10+0",1802,1725,"A40","Horwitz Defense",2,10
"GAW59vme","True",33,"resign","black","10+0",1684,1715,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,10
"GPvhi4MM","True",107,"mate","white","10+0",1709,1726,"C00","French Defense: Steinitz Attack",3,10
"CQzxlZp5","True",60,"resign","black","10+0",1731,1958,"C62","Ruy Lopez: Steinitz Defense",6,10
"jaC1mFkm","True",65,"resign","white","10+0",1721,1695,"C41","Philidor Defense",5,10
"RNCvtp7r","True",59,"resign","white","10+0",1611,1735,"C02","French Defense: Advance Variation |  Paulsen Attack",9,10
"m95wevwv","True",69,"mate","white","10+0",1724,1735,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,10
"TUwmJs5p","True",101,"mate","white","10+0",1671,1737,"C00","French Defense: Knight Variation",3,10
"9yZftlCd","True",85,"outoftime","white","10+0",1727,1680,"C03","French Defense: Tarrasch Variation",5,10
"hBTQ5LAR","True",47,"resign","black","10+0",1705,1718,"A40","Horwitz Defense",2,10
"jwABBSTV","True",73,"outoftime","white","10+0",1708,1696,"B00","Owen Defense",2,10
"QrF3BDIa","True",59,"mate","white","10+0",1740,1709,"E11","Bogo-Indian Defense: Exchange Variation",8,10
"nikr5uzL","True",68,"mate","black","8+0",1719,1737,"C60","Ruy Lopez",5,8
"BTqWnWRo","True",96,"mate","black","8+0",1833,1705,"A47","Queen's Indian Defense",4,8
"hQKvnrLl","True",123,"resign","white","10+0",1751,1715,"C01","French Defense: Exchange Variation",5,10
"9aeHEb3A","True",113,"outoftime","white","10+0",1698,1925,"B12","Caro-Kann Defense: Advance Variation",5,10
"5DIqQBnL","True",44,"mate","black","10+0",1709,1706,"C42","Russian Game: Three Knights Game",5,10
"AEeLgUZA","True",155,"mate","white","10+0",1600,1723,"C00","French Defense: Knight Variation",3,10
"0QD9C9Av","True",74,"outoftime","black","10+0",1739,1712,"C14","French Defense: Classical Variation",12,10
"O8d4BKPg","True",103,"resign","white","10+0",1705,1564,"B22","Sicilian Defense: Alapin Variation |  Barmen Defense",6,10
"d6Drrejd","True",128,"outoftime","draw","10+0",1744,1704,"B20","Sicilian Defense",2,10
"KKYCfsLC","True",70,"mate","black","10+0",1715,1685,"B22","Sicilian Defense: Alapin Variation",3,10
"h3JwL5jE","True",74,"resign","black","10+0",1637,1707,"C00","French Defense #2",2,10
"Zq4NHjPT","True",79,"mate","white","8+0",1701,1500,"C03","French Defense: Tarrasch Variation |  Morozevich Variation",6,8
"kV33ACE5","True",81,"mate","white","8+0",1643,1714,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,8
"PtAnQoyT","True",91,"draw","draw","10+0",1706,1714,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,10
"gvOqXp6U","True",121,"outoftime","white","10+0",1707,1585,"C40","King's Pawn Game: McConnell Defense",4,10
"W7gNeP1G","True",180,"outoftime","draw","8+0",1705,1783,"C42","Russian Game: Three Knights Game",5,8
"3Hvfbc0M","True",61,"mate","white","10+0",1694,1695,"B12","Caro-Kann Defense",3,10
"BbSWCxIt","True",82,"resign","white","10+8",2040,2020,"E53","Nimzo-Indian Defense: Normal Variation |  Gligoric System",12,10
"tFAPtTO8","True",92,"resign","black","12+15",2017,2008,"E68","King's Indian |  Fianchetto |  Classical Variation |  8.e4",15,12
"avelaq89","True",43,"mate","white","12+5",1846,2025,"B24","Sicilian Defense: Closed",6,12
"ygB7FjSs","True",25,"resign","white","14+14",2014,1999,"D53","Queen's Gambit Declined: 4.Bg5 Be7",8,14
"H7gg4STq","True",68,"mate","black","10+0",1879,2007,"C44","King's Pawn Game: Tayler Opening",5,10
"UySXY4jA","True",34,"resign","black","12+5",2012,2216,"B35","Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation",13,12
"pC3DfZBm","True",41,"resign","white","12+5",2208,2018,"C45","Scotch Game: Scotch Gambit |  Advance Variation",9,12
"vJWEsA4S","True",26,"resign","black","12+5",2024,2200,"B35","Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation",13,12
"uWLvcuxn","True",51,"resign","white","15+0",2019,1778,"A21","English Opening: King's English Variation |  Reversed Sicilian",3,15
"HHSf3mzZ","True",118,"resign","black","20+0",2055,2007,"E20","Nimzo-Indian Defense: Ragozin Variation",8,20
"3SCuBinP","True",65,"resign","white","10+0",1997,1956,"B94","Sicilian Defense: Najdorf Variation",11,10
"fIgszdZ1","True",83,"outoftime","white","10+0",1840,2013,"E20","Nimzo-Indian Defense: Ragozin Variation",8,10
"xEA1801v","True",45,"resign","white","10+0",2008,1795,"C54","Italian Game: Classical Variation |  Greco Gambit |  Traditional Line",11,10
"UAuodnYK","True",30,"resign","black","10+0",2018,2053,"C54","Italian Game: Classical Variation |  Greco Gambit |  Traditional Line",11,10
"H08VGa4m","True",58,"draw","draw","15+10",1971,2019,"E17","Queen's Indian Defense: Classical Variation |  Polugaevsky Gambit",15,15
"h0uphqs2","True",31,"resign","white","8+0",2006,2078,"B76","Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line",17,8
"tkphzxWZ","True",129,"mate","white","10+0",1999,1863,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"9GBxaeby","True",36,"outoftime","black","10+0",1967,1989,"E35","Nimzo-Indian Defense: Classical |  Noa Variation |  5.cxd5 exd5",10,10
"yMvAFKkP","True",41,"resign","black","10+0",1773,1984,"E20","Nimzo-Indian Defense: Ragozin Variation",8,10
"Myygzudq","True",32,"resign","white","10+0",1979,1778,"C10","French Defense: Paulsen Variation",5,10
"NiDuiCut","True",64,"mate","black","15+0",1840,1972,"B22","Sicilian Defense: Alapin Variation |  Barmen Defense",6,15
"LR0b7TSy","True",144,"draw","draw","10+5",1792,1977,"E27","Nimzo-Indian Defense: Saemisch Variation",10,10
"IyaHsNh3","True",108,"outoftime","black","10+0",1990,1913,"B32","Sicilian Defense: Open #3",7,10
"9vNnlHMN","True",34,"resign","black","10+0",2001,2006,"C42","Russian Game: Classical Attack |  Chigorin Variation",15,10
"f5qrxixx","True",38,"resign","black","10+0",2019,1989,"C30","King's Gambit Declined |  Classical Variation",4,10
"ualgshKC","True",58,"resign","black","15+5",1878,1973,"C88","Ruy Lopez: Noah's Ark Trap",20,15
"aKTA0hwo","True",24,"resign","black","10+0",1987,1883,"B43","Sicilian Defense: Kan Variation |  Wing Attack",10,10
"N88IVgB5","True",63,"resign","white","10+0",1977,1948,"D15","Slav Defense: Three Knights Variation",7,10
"4LsAPNh1","True",45,"resign","black","15+15",1617,1437,"C00","French Defense: Normal Variation",3,15
"orAOYWnJ","True",32,"resign","black","15+15",1471,1610,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,15
"gXK56yBe","True",41,"resign","white","15+15",1599,1606,"C44","Scotch Game",5,15
"Oif0VwOW","True",37,"resign","white","15+15",1588,1612,"C02","French Defense: Advance Variation |  Paulsen Attack",9,15
"fLKdfWoW","True",23,"resign","white","15+15",1520,1601,"C00","French Defense: Schlechter Variation",5,15
"miX6bsxN","True",20,"resign","black","15+15",1610,1635,"B54","Sicilian Defense #2",6,15
"BMKBrt0i","True",84,"resign","black","15+15",1548,1601,"E20","Nimzo-Indian Defense",6,15
"Hve0K90k","True",21,"resign","white","15+15",1527,1614,"C00","French Defense: Knight Variation",3,15
"1iyucBgT","True",21,"resign","black","15+15",1623,1684,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,15
"96naRgmH","True",79,"resign","white","15+15",1524,1637,"C00","French Defense: Knight Variation",3,15
"dyfCDPfE","True",71,"mate","white","15+15",1626,1624,"B40","Sicilian Defense: Drazic Variation",6,15
"sWbQjLC5","True",53,"resign","white","15+15",1618,1525,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,15
"viYCzdi0","True",72,"resign","black","15+15",1703,1604,"C00","French Defense: Knight Variation",3,15
"jM97zCq3","True",55,"resign","white","15+15",1494,1619,"C00","French Defense: Wing Gambit",7,15
"qM60nmmC","True",32,"resign","black","15+15",1630,1629,"B32","Sicilian Defense: Loewenthal Variation",8,15
"bowcT3pU","True",61,"resign","white","15+15",1594,1642,"C00","French Defense: Steinitz Attack",3,15
"jxEJeqw4","True",56,"resign","black","15+15",1460,1636,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,15
"vcbkGc8Y","True",87,"mate","white","15+15",1627,1573,"C41","Philidor Defense: Exchange Variation",8,15
"vsZOrrXx","True",55,"outoftime","white","15+15",1615,1662,"C00","French Defense: Normal Variation",3,15
"EQwkA7Za","True",39,"mate","white","15+15",1636,1625,"C03","French Defense: Tarrasch Variation",5,15
"Be2m2x3C","True",72,"mate","black","15+15",1610,1614,"C00","French Defense: Horwitz Attack",3,15
"fccfMWwc","True",25,"mate","white","15+15",1602,1621,"C44","Scotch Game",5,15
"kR2d0NYQ","True",128,"draw","draw","15+15",1624,1602,"E10","Indian Game: Anti-Nimzo-Indian",5,15
"hb0pD9NT","True",19,"resign","white","15+15",1591,1575,"B12","Caro-Kann Defense: Advance Variation |  Short Variation",7,15
"bxx1K5uM","True",57,"resign","white","15+15",1572,1869,"C44","Scotch Gambit",11,15
"874a9mmN","True",28,"resign","black","15+15",1561,1557,"C00","French Defense: Knight Variation",3,15
"hquY3jBX","True",69,"mate","white","15+15",1530,1444,"C44","Scotch Game",5,15
"gdEB9wAt","True",48,"mate","black","15+15",1468,1524,"C02","French Defense: Advance Variation #4",6,15
"gwUPQO5j","True",30,"resign","black","15+15",1524,1513,"A22","English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon",6,15
"UKLY1QIR","True",26,"draw","draw","15+15",1511,1528,"C44","Scotch Game",5,15
"fuoMf45h","True",69,"resign","white","15+15",1499,1519,"B94","Sicilian Defense: Najdorf Variation",11,15
"oDsPiNMN","True",71,"draw","draw","15+15",1474,1500,"E20","Nimzo-Indian Defense: Ragozin Variation",8,15
"82eQJjMY","True",114,"mate","black","15+15",1500,1492,"C01","French Defense: Exchange Variation",5,15
"t5a4SqWn","True",9,"resign","white","15+15",1482,1455,"C42","Russian Game: Damiano Variation",6,15
"bnNp1Kvr","True",54,"resign","black","15+15",1310,1476,"C02","French Defense: Advance Variation |  Nimzowitsch System",7,15
"wWqLuzp7","True",23,"resign","white","15+15",1466,1433,"B32","Sicilian Defense: Open",5,15
"VI2cow8L","True",23,"resign","white","15+15",1506,1476,"D35","Queen's Gambit Declined: Harrwitz Attack",7,15
"CTI90Nr9","True",21,"resign","white","15+15",1514,1486,"D15","Slav Defense: Schlechter Variation",8,15
"PQieTr1j","True",40,"resign","black","15+15",1495,1562,"C44","Scotch Game: Scotch Gambit",7,15
"agBM6XIu","True",50,"mate","black","15+15",1306,1489,"D35","Queen's Gambit Declined: Exchange Variation",7,15
"AwjMYSh9","True",57,"resign","white","15+15",1479,1459,"C44","Scotch Game",5,15
"Sex35bOq","True",24,"resign","black","15+15",1490,1487,"C44","Scotch Game",5,15
"SfbROz3i","True",40,"resign","white","15+15",1453,1503,"C02","French Defense: Advance Variation #3",5,15
"vbc1gHum","True",16,"resign","black","15+15",1516,1467,"B12","Caro-Kann Defense: Advance Variation |  Van der Wiel Attack",7,15
"OAvWzvjS","True",100,"resign","black","15+10",2004,2115,"E77","King's Indian Defense: Six Pawns Attack",8,15
"Prh2FiPz","True",61,"resign","white","15+10",2108,1984,"C03","French Defense: Tarrasch Variation |  Morozevich Variation",6,15
"0605aXGr","True",88,"resign","black","10+0",1935,2102,"E77","King's Indian Defense: Six Pawns Attack",8,10
"O4doB4iY","True",32,"resign","black","10+0",1980,2097,"A48","London System",5,10
"u6L2Tm6L","True",136,"draw","draw","15+0",2178,2094,"E92","King's Indian Defense: Exchange Variation",13,15
"aIsK6TJk","True",144,"resign","black","15+0",2104,2124,"B56","Sicilian Defense: Spielmann Variation",11,15
"ocPFHuD0","True",66,"resign","black","15+0",2119,1959,"C68","Ruy Lopez: Columbus Variation",7,15
"jfqW6r8I","True",147,"mate","white","10+0",1601,1341,"C77","Ruy Lopez: Morphy Defense |  Anderssen Variation",9,10
"wA0u0jGx","True",38,"resign","black","10+0",1347,1546,"D20","Queen's Gambit Accepted: Saduleto Variation",5,10
"ffmO5hgC","True",76,"resign","black","10+0",1330,1653,"D20","Queen's Gambit Accepted: Saduleto Variation",5,10
"I8La0fLI","True",86,"resign","black","10+0",1776,1735,"B13","Caro-Kann Defense: Panov Attack #2",7,10
"aA83joLd","True",99,"resign","white","10+0",1721,1834,"D17","Slav Defense: Czech Variation",10,10
"g49CV7Kz","True",47,"resign","white","10+0",1793,1730,"B13","Caro-Kann Defense: Panov Attack #2",7,10
"AGVfItd2","True",45,"mate","white","20+20",1300,1006,"C47","Four Knights Game: Scotch Variation",7,20
"JjgwLXWx","True",76,"mate","black","9+4",1015,981,"B20","Sicilian Defense",2,9
"WEXRWkOx","True",28,"resign","black","15+0",1024,952,"C44","Ponziani Opening",5,15
"bcLM0O2F","True",105,"mate","white","10+1",1366,970,"B23","Sicilian Defense: Closed Variation",3,10
"3EjZG9D4","True",49,"resign","white","10+8",1164,984,"B20","Sicilian Defense",2,10
"gxQjNpo7","True",16,"mate","black","15+15",1003,1122,"C41","Philidor Defense #2",4,15
"nihPe3HT","True",92,"resign","black","15+10",2017,2070,"C65","Ruy Lopez: Berlin Defense #2",6,15
"675MBlTn","True",42,"mate","black","15+10",2088,1815,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,15
"BdPf8bNn","True",86,"resign","black","15+10",1890,2083,"C54","Italian Game: Classical Variation |  Greco Gambit |  Traditional Line",11,15
"J2tSEnv5","True",86,"resign","white","15+10",2078,1843,"D30","Queen's Gambit Declined",4,15
"03IUB5fo","True",102,"draw","draw","15+10",2077,2090,"A40","English Defense",4,15
"cxCx6anL","True",42,"outoftime","black","15+10",1842,2073,"A57","Benko Gambit",6,15
"BOx8YbwI","True",54,"resign","white","15+10",2064,1986,"A60","Benoni Defense: Modern Variation",6,15
"6cRI7nVZ","True",77,"resign","black","15+10",1818,2060,"C67","Ruy Lopez: Berlin Defense |  l'Hermet Variation",10,15
"p4Zek4Y7","True",62,"resign","white","15+10",2052,1940,"A40","Englund Gambit",2,15
"N7AMkPfL","True",36,"resign","black","15+10",1949,2044,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,15
"JFyjPdqb","True",118,"resign","black","15+10",2060,1865,"D02","Queen's Gambit Refused: Baltic Defense |  Queen Attack",5,15
"jdoXGSyM","True",122,"mate","black","15+10",2035,2050,"C67","Ruy Lopez: Berlin Defense |  Rio Gambit Accepted",8,15
"74LRC0m6","True",75,"resign","white","15+10",2043,1898,"A40","English Defense",4,15
"iUI5fuAL","True",90,"resign","black","15+10",2050,2028,"E90","King's Indian Defense: Normal Variation |  Rare Defenses",9,15
"qSmJxs6L","True",57,"resign","white","15+10",2044,1874,"A40","Englund Gambit Complex: Englund Gambit",6,15
"izMe5pGf","True",69,"resign","white","15+10",1877,2044,"C67","Ruy Lopez: Berlin Defense |  l'Hermet Variation",10,15
"xTds6c57","True",62,"resign","black","15+10",2044,2122,"D35","Queen's Gambit Declined: Normal Defense",6,15
